game_id,season_id,period,time,event_type,team,on_ice_neg,on_ice_pos,penalty_end,penalty_minutes,penalty_reason,penalty_start,player1_name,player1_number,player2_name,player2_number,player3_name,player3_number,score_state
1079025,19791,2nd period,30:43,goal,FRÖ,"6 , 29 , 31 , 39 , 76 , 96","1 , 2 , 9 , 31 , 46 , 86",,,,,"Lasu, Nicklas",31,"Weissbach, Linus",9,"Egli, Dominik",46,1-3 (EQ)
1079025,19791,2nd period,21:37,goal,LHF,"1 , 2 , 27 , 41 , 44 , 46","13 , 26 , 31 , 32 , 67 , 86",,,,,"Koivistoinen, Eetu",13,"Omark, Linus",67,"Bromé, Mathias",86,1-2 (EQ)
1079025,19791,1st period,17:34,goal,FRÖ,"29 , 31 , 39 , 51 , 76 , 96","1 , 7 , 8 , 11 , 21 , 25",,,,,"Innala, Jere",21,"Lindholm, Max",11,"Nilsson, Tom",43,0-2 (EQ)
1079025,19791,1st period,07:45,penalty,FRÖ,,,09:45,2,Delay of game,07:45,"Folin, Christian",2,,,,,
1079025,19791,1st period,06:25,goal,FRÖ,"9 , 25 , 26 , 31 , 32 , 72","1 , 12 , 33 , 40 , 43 , 92",,,,,"Peterson, Jacob",40,"Cederqvist, Filip",92,"Nilsson, Tom",43,0-1 (EQ)
1079025,19791,1st period,00:00,gk_in,FRÖ,,,,,,,"Johansson, Lars",1,,,,,
1079025,19791,1st period,00:00,gk_in,LHF,,,,,,,"Ward, Matteus",31,,,,,
1079024,19791,3rd period,60:00,gk_out,VÄX,,,,,,,"Åhman, Adam",70,,,,,
1079024,19791,3rd period,58:38,unknown,BIF,,,,,,,,,,,,,
1079024,19791,3rd period,57:38,gk_out,BIF,,,,,,,"Clara, Damian",45,,,,,
1079024,19791,3rd period,57:15,goal,VÄX,"5 , 10 , 14 , 20 , 45","11 , 19 , 25 , 40 , 70 , 94",,,,,"Rafferty, Brogan",11,"Persson, Joel",94,"Elvenes, Lucas",25,2-3 (PP1)
1079024,19791,3rd period,56:24,penalty,BIF,,,57:15,2,Too many players on the ice,56:24,,,,,,,
1079024,19791,3rd period,48:49,goal,BIF,"11 , 21 , 24 , 62 , 70","18 , 19 , 20 , 29 , 33 , 45",,,,,"Silfverberg, Jakob",33,"Rödin, Anton",18,"Bäckström, Nicklas",19,2-2 (PP1)
1079024,19791,3rd period,45:18,penalty,VÄX,,,60:00,20,Game Misconduct,50:18,"Suomi, Eemeli",10,,,,,
1079024,19791,3rd period,45:18,penalty,VÄX,,,50:18,5,Crosschecking,45:18,"Suomi, Eemeli",10,,,,,
1079024,19791,2nd period,38:54,penalty,BIF,,,40:54,2,Too many players on the ice,38:54,,,,,,,
1079024,19791,2nd period,31:02,penalty,VÄX,,,33:02,2,Holding,31:02,"Rasmussen, Dennis",40,,,,,
1079024,19791,2nd period,27:51,penalty,BIF,,,29:51,2,Holding,27:51,"Sundqvist, Leo",22,,,,,
1079024,19791,2nd period,24:03,goal,VÄX,"10 , 14 , 28 , 33 , 45 , 81","10 , 11 , 24 , 28 , 49 , 70",,,,,"Suomi, Eemeli",10,"Sahlin Wallenius, Leo",49,"Rafferty, Brogan",11,1-2 (EQ)
1079024,19791,1st period,19:12,goal,BIF,"11 , 25 , 40 , 42 , 49 , 70","10 , 27 , 28 , 33 , 45 , 81",,,,,"Larsson, Johan",10,"Silfverberg, Jakob",33,"Kinnvall, Johannes",28,1-1 (EQ)
1079024,19791,1st period,15:18,goal,VÄX,"5 , 18 , 27 , 41 , 45","13 , 19 , 25 , 49 , 70 , 91",,,,,"Mclaughlin, Dylan",13,"Sahlin Wallenius, Leo",49,"Elvenes, Lucas",25,0-1 (PP1)
1079024,19791,1st period,13:36,penalty,BIF,,,15:18,2,Interference,13:36,"Andersson, Axel",29,,,,,
1079024,19791,1st period,01:26,penalty,VÄX,,,03:26,2,Tripping,01:26,"Åhman, Adam",70,,,,,
1079024,19791,1st period,00:00,gk_in,VÄX,,,,,,,"Åhman, Adam",70,,,,,
1079024,19791,1st period,00:00,gk_in,BIF,,,,,,,"Clara, Damian",45,,,,,
